Continent,Country,Pivot Field Names,Year,Pivot Field Values,Rank
Asia,Bahrain,Family,2021,0.899,22
Asia,Bahrain,Freedom,2021,0.661,22
Asia,Bahrain,Generosity,2021,0.246,22
Asia,Bahrain,Government trust,2021,0.139,22
Asia,Bahrain,Health (Life Expectancy),2021,0.662,22
Asia,Bahrain,Score,2021,6.647,22
Europe,Malta,Economy,2021,1.411,23
Europe,Malta,Family,2021,1.055,23
Europe,Malta,Freedom,2021,0.664,23
Europe,Malta,Generosity,2021,0.275,23
Europe,Malta,Government trust,2021,0.183,23
Europe,Malta,Health (Life Expectancy),2021,0.747,23
Europe,Malta,Score,2021,6.602,23
Asia,Taiwan,Economy,2021,1.48,24
Asia,Taiwan,Family,2021,0.982,24
Asia,Taiwan,Freedom,2021,0.49,24
Asia,Taiwan,Generosity,2021,0.142,24
Asia,Taiwan,Government trust,2021,0.139,24
Asia,Taiwan,Health (Life Expectancy),2021,0.665,24
Asia,Taiwan,Score,2021,6.584,24
Asia,United Arab Emirates,Economy,2021,1.555,25
Asia,United Arab Emirates,Family,2021,0.86,25
Asia,United Arab Emirates,Freedom,2021,0.67,25
Asia,United Arab Emirates,Generosity,2021,0.236,25
Asia,United Arab Emirates,Government trust,2021,0.223,25
Asia,United Arab Emirates,Health (Life Expectancy),2021,0.594,25
Asia,United Arab Emirates,Score,2021,6.561,25
Asia,Saudi Arabia,Economy,2021,1.435,26
Asia,Saudi Arabia,Family,2021,0.964,26
Asia,Saudi Arabia,Freedom,2021,0.603,26
Asia,Saudi Arabia,Generosity,2021,0.09,26
Asia,Saudi Arabia,Government trust,2021,0.163,26
Asia,Saudi Arabia,Health (Life Expectancy),2021,0.571,26
Asia,Saudi Arabia,Score,2021,6.494,26
Europe,Spain,Economy,2021,1.375,27
Europe,Spain,Family,2021,1.057,27
Europe,Spain,Freedom,2021,0.462,27
Europe,Spain,Generosity,2021,0.135,27
Europe,Spain,Government trust,2021,0.124,27
Europe,Spain,Health (Life Expectancy),2021,0.826,27
Europe,Spain,Score,2021,6.491,27
Europe,Italy,Economy,2021,1.393,28
Europe,Italy,Family,2021,0.94,28
Europe,Italy,Freedom,2021,0.379,28
Europe,Italy,Generosity,2021,0.133,28
Europe,Italy,Government trust,2021,0.047,28
Europe,Italy,Health (Life Expectancy),2021,0.798,28
Europe,Italy,Score,2021,6.483,28
Europe,Slovenia,Economy,2021,1.36,29
Europe,Slovenia,Family,2021,1.093,29
Europe,Slovenia,Freedom,2021,0.69,29
Europe,Slovenia,Generosity,2021,0.122,29
Europe,Slovenia,Government trust,2021,0.085,29
Europe,Slovenia,Health (Life Expectancy),2021,0.722,29
Europe,Slovenia,Score,2021,6.461,29
North America,Guatemala,Economy,2021,0.845,30
North America,Guatemala,Family,2021,0.79,30
North America,Guatemala,Freedom,2021,0.638,30
North America,Guatemala,Generosity,2021,0.163,30
North America,Guatemala,Government trust,2021,0.105,30
North America,Guatemala,Health (Life Expectancy),2021,0.519,30
North America,Guatemala,Score,2021,6.435,30
South America,Uruguay,Economy,2021,1.164,31
South America,Uruguay,Family,2021,1.042,31
South America,Uruguay,Freedom,2021,0.625,31
South America,Uruguay,Generosity,2021,0.128,31
South America,Uruguay,Government trust,2021,0.223,31
South America,Uruguay,Health (Life Expectancy),2021,0.649,31
South America,Uruguay,Score,2021,6.431,31
Asia,Singapore,Economy,2021,1.695,32
Asia,Singapore,Family,2021,1.019,32
Asia,Singapore,Freedom,2021,0.664,32
Asia,Singapore,Generosity,2021,0.176,32
Asia,Singapore,Government trust,2021,0.547,32
Asia,Singapore,Health (Life Expectancy),2021,0.897,32
Asia,Singapore,Score,2021,6.377,32
Europe,Kosovo,Economy,2021,0.937,33
Europe,Kosovo,Family,2021,0.807,33
Europe,Kosovo,Freedom,2021,0.593,33
Europe,Kosovo,Generosity,2021,0.356,33
Europe,Kosovo,Government trust,2021,0.014,33
Europe,Kosovo,Health (Life Expectancy),2021,0.483,33
Europe,Kosovo,Score,2021,6.372,33
Europe,Slovakia,Economy,2021,1.304,34
Europe,Slovakia,Family,2021,1.066,34
Europe,Slovakia,Freedom,2021,0.468,34
Europe,Slovakia,Generosity,2021,0.107,34
Europe,Slovakia,Government trust,2021,0.018,34
Europe,Slovakia,Health (Life Expectancy),2021,0.653,34
Europe,Slovakia,Score,2021,6.331,34
South America,Brazil,Economy,2021,1.028,35
South America,Brazil,Family,2021,0.944,35
South America,Brazil,Freedom,2021,0.514,35
South America,Brazil,Generosity,2021,0.142,35
South America,Brazil,Government trust,2021,0.117,35
South America,Brazil,Health (Life Expectancy),2021,0.571,35
South America,Brazil,Score,2021,6.33,35
North America,Mexico,Economy,2021,1.126,36
North America,Mexico,Family,2021,0.83,36
North America,Mexico,Freedom,2021,0.585,36
North America,Mexico,Generosity,2021,0.092,36
North America,Mexico,Government trust,2021,0.089,36
North America,Mexico,Health (Life Expectancy),2021,0.634,36
North America,Mexico,Score,2021,6.317,36
North America,Jamaica,Economy,2021,0.891,37
North America,Jamaica,Family,2021,0.932,37
North America,Jamaica,Freedom,2021,0.618,37
North America,Jamaica,Generosity,2021,0.099,37
North America,Jamaica,Government trust,2021,0.035,37
North America,Jamaica,Health (Life Expectancy),2021,0.599,37
North America,Jamaica,Score,2021,6.309,37
Europe,Lithuania,Economy,2021,1.35,38
Europe,Lithuania,Family,2021,1.065,38
Europe,Lithuania,Freedom,2021,0.476,38
Europe,Lithuania,Generosity,2021,0.056,38
Europe,Lithuania,Government trust,2021,0.073,38
Europe,Lithuania,Health (Life Expectancy),2021,0.612,38
Europe,Lithuania,Score,2021,6.255,38
Asia,Cyprus,Economy,2021,1.377,39
Asia,Cyprus,Family,2021,0.765,39
Asia,Cyprus,Freedom,2021,0.464,39
Asia,Cyprus,Generosity,2021,0.178,39
Asia,Cyprus,Government trust,2021,0.061,39
Asia,Cyprus,Health (Life Expectancy),2021,0.801,39
Asia,Cyprus,Score,2021,6.223,39
Europe,Estonia,Economy,2021,1.344,40
Europe,Estonia,Family,2021,1.079,40
Europe,Estonia,Freedom,2021,0.641,40
Europe,Estonia,Generosity,2021,0.119,40
Europe,Estonia,Government trust,2021,0.263,40
Europe,Estonia,Health (Life Expectancy),2021,0.64,40
Europe,Estonia,Score,2021,6.189,40
North America,Panama,Economy,2021,1.298,41
North America,Panama,Family,2021,0.976,41
North America,Panama,Freedom,2021,0.596,41
North America,Panama,Generosity,2021,0.079,41
North America,Panama,Government trust,2021,0.053,41
North America,Panama,Health (Life Expectancy),2021,0.667,41
North America,Panama,Score,2021,6.18,41
Asia,Uzbekistan,Economy,2021,0.769,42
Asia,Uzbekistan,Family,2021,1.027,42
Asia,Uzbekistan,Freedom,2021,0.716,42
Asia,Uzbekistan,Generosity,2021,0.391,42
Asia,Uzbekistan,Government trust,2021,0.271,42
Asia,Uzbekistan,Health (Life Expectancy),2021,0.528,42
Asia,Uzbekistan,Score,2021,6.179,42
South America,Chile,Economy,2021,1.2,43
South America,Chile,Family,2021,0.946,43
South America,Chile,Freedom,2021,0.438,43
South America,Chile,Generosity,2021,0.159,43
South America,Chile,Government trust,2021,0.07,43
South America,Chile,Health (Life Expectancy),2021,0.678,43
South America,Chile,Score,2021,6.172,43
Europe,Poland,Economy,2021,1.309,44
Europe,Poland,Family,2021,0.982,44
Europe,Poland,Freedom,2021,0.558,44
Europe,Poland,Generosity,2021,0.08,44
Europe,Poland,Government trust,2021,0.13,44
Europe,Poland,Health (Life Expectancy),2021,0.668,44
Europe,Poland,Score,2021,6.166,44
Asia,Kazakhstan,Economy,2021,1.23,45
Asia,Kazakhstan,Family,2021,1.103,45
Asia,Kazakhstan,Freedom,2021,0.573,45
Asia,Kazakhstan,Generosity,2021,0.143,45
Asia,Kazakhstan,Government trust,2021,0.132,45
Asia,Kazakhstan,Health (Life Expectancy),2021,0.527,45
Asia,Kazakhstan,Score,2021,6.152,45
Europe,Romania,Economy,2021,1.275,46
Europe,Romania,Family,2021,0.832,46
Europe,Romania,Freedom,2021,0.564,46
Europe,Romania,Generosity,2021,0.045,46
Europe,Romania,Government trust,2021,0.001,46
Europe,Romania,Health (Life Expectancy),2021,0.595,46
Europe,Romania,Score,2021,6.14,46
Asia,Kuwait,Economy,2021,1.461,47
Asia,Kuwait,Family,2021,0.857,47
Asia,Kuwait,Freedom,2021,0.591,47
Asia,Kuwait,Generosity,2021,0.12,47
Asia,Kuwait,Government trust,2021,0.13,47
Asia,Kuwait,Health (Life Expectancy),2021,0.58,47
Asia,Kuwait,Score,2021,6.106,47
Europe,Serbia,Economy,2021,1.101,48
Europe,Serbia,Family,2021,0.924,48
Europe,Serbia,Freedom,2021,0.482,48
Europe,Serbia,Generosity,2021,0.189,48
Europe,Serbia,Government trust,2021,0.066,48
Europe,Serbia,Health (Life Expectancy),2021,0.634,48
Europe,Serbia,Score,2021,6.078,48
North America,El Salvador,Economy,2021,0.845,49
North America,El Salvador,Family,2021,0.675,49
North America,El Salvador,Freedom,2021,0.615,49
North America,El Salvador,Generosity,2021,0.116,49
North America,El Salvador,Government trust,2021,0.16,49
North America,El Salvador,Health (Life Expectancy),2021,0.565,49
North America,El Salvador,Score,2021,6.061,49
Africa,Mauritius,Economy,2021,1.178,50
Africa,Mauritius,Family,2021,0.996,50
Africa,Mauritius,Freedom,2021,0.59,50
Africa,Mauritius,Generosity,2021,0.153,50
Africa,Mauritius,Government trust,2021,0.096,50
Africa,Mauritius,Health (Life Expectancy),2021,0.574,50
Africa,Mauritius,Score,2021,6.049,50
Europe,Latvia,Economy,2021,1.285,51
Europe,Latvia,Family,2021,1.047,51
Europe,Latvia,Freedom,2021,0.405,51
Europe,Latvia,Generosity,2021,0.082,51
Europe,Latvia,Government trust,2021,0.089,51
Europe,Latvia,Health (Life Expectancy),2021,0.587,51
Europe,Latvia,Score,2021,6.032,51
South America,Colombia,Economy,2021,1.021,52
South America,Colombia,Family,2021,0.866,52
South America,Colombia,Freedom,2021,0.554,52
South America,Colombia,Generosity,2021,0.1,52
South America,Colombia,Government trust,2021,0.063,52
South America,Colombia,Health (Life Expectancy),2021,0.615,52
South America,Colombia,Score,2021,6.012,52
Europe,Hungary,Economy,2021,1.301,53
Europe,Hungary,Family,2021,1.083,53
Europe,Hungary,Freedom,2021,0.454,53
Europe,Hungary,Generosity,2021,0.067,53
Europe,Hungary,Government trust,2021,0.04,53
Europe,Hungary,Health (Life Expectancy),2021,0.615,53
Europe,Hungary,Score,2021,5.992,53
Asia,Thailand,Economy,2021,1.107,54
Asia,Thailand,Family,2021,0.957,54
Asia,Thailand,Freedom,2021,0.611,54
Asia,Thailand,Generosity,2021,0.375,54
Asia,Thailand,Government trust,2021,0.028,54
Asia,Thailand,Health (Life Expectancy),2021,0.596,54
Asia,Thailand,Score,2021,5.985,54
North America,Nicaragua,Economy,2021,0.693,55
North America,Nicaragua,Family,2021,0.904,55
North America,Nicaragua,Freedom,2021,0.553,55
North America,Nicaragua,Generosity,2021,0.201,55
North America,Nicaragua,Government trust,2021,0.176,55
North America,Nicaragua,Health (Life Expectancy),2021,0.604,55
North America,Nicaragua,Score,2021,5.972,55
Asia,Japan,Economy,2021,1.389,56
Asia,Japan,Family,2021,0.949,56
Asia,Japan,Freedom,2021,0.504,56
Asia,Japan,Generosity,2021,0.02,56
Asia,Japan,Government trust,2021,0.192,56
Asia,Japan,Health (Life Expectancy),2021,0.838,56
Asia,Japan,Score,2021,5.94,56
South America,Argentina,Economy,2021,1.162,57
South America,Argentina,Family,2021,0.98,57
South America,Argentina,Freedom,2021,0.544,57
South America,Argentina,Generosity,2021,0.069,57
South America,Argentina,Government trust,2021,0.067,57
South America,Argentina,Health (Life Expectancy),2021,0.646,57
South America,Argentina,Score,2021,5.929,57
Europe,Portugal,Economy,2021,1.323,58
Europe,Portugal,Family,2021,0.939,58
Europe,Portugal,Freedom,2021,0.621,58
Europe,Portugal,Generosity,2021,0.029,58
Europe,Portugal,Government trust,2021,0.033,58
Europe,Portugal,Health (Life Expectancy),2021,0.76,58
Europe,Portugal,Score,2021,5.929,58
North America,Honduras,Economy,2021,0.703,59
North America,Honduras,Family,2021,0.787,59
North America,Honduras,Freedom,2021,0.578,59
North America,Honduras,Generosity,2021,0.241,59
North America,Honduras,Government trust,2021,0.083,59
North America,Honduras,Health (Life Expectancy),2021,0.593,59
North America,Honduras,Score,2021,5.919,59
Europe,Croatia,Economy,2021,1.251,60
Europe,Croatia,Family,2021,1.039,60
Europe,Croatia,Freedom,2021,0.453,60
Europe,Croatia,Generosity,2021,0.111,60
Europe,Croatia,Government trust,2021,0,60
Europe,Croatia,Health (Life Expectancy),2021,0.703,60
Europe,Croatia,Score,2021,5.882,60
Asia,Philippines,Economy,2021,0.853,61
Asia,Philippines,Family,2021,0.828,61
Asia,Philippines,Freedom,2021,0.651,61
Asia,Philippines,Generosity,2021,0.125,61
Asia,Philippines,Government trust,2021,0.126,61
Asia,Philippines,Health (Life Expectancy),2021,0.426,61
Asia,Philippines,Score,2021,5.88,61
Asia,South Korea,Economy,2021,1.403,62
Asia,South Korea,Family,2021,0.758,62
Asia,South Korea,Freedom,2021,0.353,62
Asia,South Korea,Generosity,2021,0.134,62
Asia,South Korea,Government trust,2021,0.135,62
Asia,South Korea,Health (Life Expectancy),2021,0.801,62
Asia,South Korea,Score,2021,5.845,62
South America,Peru,Economy,2021,0.986,63
South America,Peru,Family,2021,0.833,63
South America,Peru,Freedom,2021,0.536,63
South America,Peru,Generosity,2021,0.087,63
South America,Peru,Government trust,2021,0.031,63
South America,Peru,Health (Life Expectancy),2021,0.623,63
South America,Peru,Score,2021,5.84,63
Europe,Bosnia and Herzegovina,Economy,2021,1.032,64
Europe,Bosnia and Herzegovina,Family,2021,0.919,64
Europe,Bosnia and Herzegovina,Freedom,2021,0.395,64
Europe,Bosnia and Herzegovina,Generosity,2021,0.261,64
Europe,Bosnia and Herzegovina,Government trust,2021,0.005,64
Europe,Bosnia and Herzegovina,Health (Life Expectancy),2021,0.618,64
Europe,Bosnia and Herzegovina,Score,2021,5.813,64
Europe,Moldova,Economy,2021,0.985,65
Europe,Moldova,Family,2021,0.888,65
Europe,Moldova,Freedom,2021,0.536,65
Europe,Moldova,Generosity,2021,0.137,65
Europe,Moldova,Government trust,2021,0.013,65
Europe,Moldova,Health (Life Expectancy),2021,0.542,65
Europe,Moldova,Score,2021,5.766,65
South America,Ecuador,Economy,2021,0.935,66
South America,Ecuador,Family,2021,0.806,66
South America,Ecuador,Freedom,2021,0.56,66
South America,Ecuador,Generosity,2021,0.107,66
South America,Ecuador,Government trust,2021,0.062,66
South America,Ecuador,Health (Life Expectancy),2021,0.64,66
South America,Ecuador,Score,2021,5.764,66
Asia,Kyrgyzstan,Economy,2021,0.665,67
Asia,Kyrgyzstan,Family,2021,0.971,67
Asia,Kyrgyzstan,Freedom,2021,0.673,67
Asia,Kyrgyzstan,Generosity,2021,0.266,67
Asia,Kyrgyzstan,Government trust,2021,0.02,67
Asia,Kyrgyzstan,Health (Life Expectancy),2021,0.501,67
Asia,Kyrgyzstan,Score,2021,5.744,67
Europe,Greece,Economy,2021,1.273,68
Europe,Greece,Family,2021,0.811,68
Europe,Greece,Freedom,2021,0.243,68
Europe,Greece,Generosity,2021,0,68
Europe,Greece,Government trust,2021,0.074,68
Europe,Greece,Health (Life Expectancy),2021,0.76,68
Europe,Greece,Score,2021,5.723,68
South America,Bolivia,Economy,2021,0.842,69
South America,Bolivia,Family,2021,0.782,69
South America,Bolivia,Freedom,2021,0.6,69
South America,Bolivia,Generosity,2021,0.138,69
South America,Bolivia,Government trust,2021,0.064,69
South America,Bolivia,Health (Life Expectancy),2021,0.486,69
South America,Bolivia,Score,2021,5.716,69
Asia,Mongolia,Economy,2021,0.966,70
Asia,Mongolia,Family,2021,1.065,70
Asia,Mongolia,Freedom,2021,0.397,70
Asia,Mongolia,Generosity,2021,0.263,70
Asia,Mongolia,Government trust,2021,0.053,70
Asia,Mongolia,Health (Life Expectancy),2021,0.442,70
Asia,Mongolia,Score,2021,5.677,70
South America,Paraguay,Economy,2021,0.983,71
South America,Paraguay,Family,2021,0.97,71
South America,Paraguay,Freedom,2021,0.602,71
South America,Paraguay,Generosity,2021,0.206,71
South America,Paraguay,Government trust,2021,0.037,71
South America,Paraguay,Health (Life Expectancy),2021,0.549,71
South America,Paraguay,Score,2021,5.653,71
Europe,Montenegro,Economy,2021,1.155,72
Europe,Montenegro,Family,2021,0.891,72
Europe,Montenegro,Freedom,2021,0.397,72
Europe,Montenegro,Generosity,2021,0.166,72
Europe,Montenegro,Government trust,2021,0.081,72
Europe,Montenegro,Health (Life Expectancy),2021,0.637,72
Europe,Montenegro,Score,2021,5.581,72
North America,Dominican Republic,Economy,2021,1.106,73
North America,Dominican Republic,Family,2021,0.879,73
North America,Dominican Republic,Freedom,2021,0.581,73
North America,Dominican Republic,Generosity,2021,0.101,73
North America,Dominican Republic,Government trust,2021,0.144,73
North America,Dominican Republic,Health (Life Expectancy),2021,0.555,73
North America,Dominican Republic,Score,2021,5.545,73
Asia,Northern Cyprus,Economy,2021,1.377,74
Asia,Northern Cyprus,Family,2021,0.806,74
Asia,Northern Cyprus,Freedom,2021,0.503,74
Asia,Northern Cyprus,Generosity,2021,0.196,74
Asia,Northern Cyprus,Government trust,2021,0.2,74
Asia,Northern Cyprus,Health (Life Expectancy),2021,0.801,74
Asia,Northern Cyprus,Score,2021,5.536,74
Europe,Belarus,Economy,2021,1.124,75
Europe,Belarus,Family,2021,1.007,75
Europe,Belarus,Freedom,2021,0.326,75
Europe,Belarus,Generosity,2021,0.07,75
Europe,Belarus,Government trust,2021,0.199,75
Europe,Belarus,Health (Life Expectancy),2021,0.56,75
Europe,Belarus,Score,2021,5.534,75
Europe,Russia,Economy,2021,1.241,76
Europe,Russia,Family,2021,0.992,76
Europe,Russia,Freedom,2021,0.409,76
Europe,Russia,Generosity,2021,0.115,76
Europe,Russia,Government trust,2021,0.06,76
Europe,Russia,Health (Life Expectancy),2021,0.511,76
Europe,Russia,Score,2021,5.477,76
Asia,Hong Kong SAR China,Economy,2021,1.525,77
Asia,Hong Kong SAR China,Family,2021,0.841,77
Asia,Hong Kong SAR China,Freedom,2021,0.408,77
Asia,Hong Kong SAR China,Generosity,2021,0.232,77
Asia,Hong Kong SAR China,Government trust,2021,0.342,77
Asia,Hong Kong SAR China,Health (Life Expectancy),2021,0.893,77
Asia,Hong Kong SAR China,Score,2021,5.477,77
Asia,Tajikistan,Economy,2021,0.508,78
Asia,Tajikistan,Family,2021,0.895,78
Asia,Tajikistan,Freedom,2021,0.548,78
Asia,Tajikistan,Generosity,2021,0.152,78
Asia,Tajikistan,Government trust,2021,0.247,78
Asia,Tajikistan,Health (Life Expectancy),2021,0.498,78
Asia,Tajikistan,Score,2021,5.466,78
Asia,Vietnam,Economy,2021,0.817,79
Asia,Vietnam,Family,2021,0.873,79
Asia,Vietnam,Freedom,2021,0.679,79
Asia,Vietnam,Generosity,2021,0.124,79
Asia,Vietnam,Government trust,2021,0.091,79
Asia,Vietnam,Health (Life Expectancy),2021,0.616,79
Asia,Vietnam,Score,2021,5.411,79
Africa,Libya,Economy,2021,1.044,80
Africa,Libya,Family,2021,0.821,80
Africa,Libya,Freedom,2021,0.474,80
Africa,Libya,Generosity,2021,0.131,80
Africa,Libya,Government trust,2021,0.174,80
Africa,Libya,Health (Life Expectancy),2021,0.435,80
Africa,Libya,Score,2021,5.41,80
Asia,Malaysia,Economy,2021,1.259,81
Asia,Malaysia,Family,2021,0.797,81
Asia,Malaysia,Freedom,2021,0.624,81
Asia,Malaysia,Generosity,2021,0.27,81
Asia,Malaysia,Government trust,2021,0.064,81
Asia,Malaysia,Health (Life Expectancy),2021,0.587,81
Asia,Malaysia,Score,2021,5.384,81
Asia,Indonesia,Economy,2021,0.954,82
Asia,Indonesia,Family,2021,0.786,82
Asia,Indonesia,Freedom,2021,0.598,82
Asia,Indonesia,Generosity,2021,0.541,82
Asia,Indonesia,Government trust,2021,0.046,82
Asia,Indonesia,Health (Life Expectancy),2021,0.433,82
Asia,Indonesia,Score,2021,5.345,82
Africa,Republic of the Congo,Economy,2021,0.518,83
Africa,Republic of the Congo,Family,2021,0.392,83
Africa,Republic of the Congo,Freedom,2021,0.381,83
Africa,Republic of the Congo,Generosity,2021,0.144,83
Africa,Republic of the Congo,Government trust,2021,0.124,83
Africa,Republic of the Congo,Health (Life Expectancy),2021,0.307,83
Africa,Republic of the Congo,Score,2021,5.342,83
Asia,China,Economy,2021,1.061,84
Asia,China,Family,2021,0.785,84
Asia,China,Freedom,2021,0.636,84
