Continent,Country,Key,Year,Rank,Score,Value
Asia,Yemen,Freedom,2021,141,3.658,0.268
Asia,Yemen,Generosity,2021,141,3.658,0.092
Asia,Yemen,Government trust,2021,141,3.658,0.089
Asia,Yemen,Health (Life Expectancy),2021,141,3.658,0.272
Africa,Tanzania,Economy,2021,142,3.623,0.433
Africa,Tanzania,Family,2021,142,3.623,0.54
Africa,Tanzania,Freedom,2021,142,3.623,0.549
Africa,Tanzania,Generosity,2021,142,3.623,0.307
Africa,Tanzania,Government trust,2021,142,3.623,0.231
Africa,Tanzania,Health (Life Expectancy),2021,142,3.623,0.3
North America,Haiti,Economy,2021,143,3.615,0.294
North America,Haiti,Family,2021,143,3.615,0.173
North America,Haiti,Freedom,2021,143,3.615,0.257
North America,Haiti,Generosity,2021,143,3.615,0.463
North America,Haiti,Government trust,2021,143,3.615,0.139
North America,Haiti,Health (Life Expectancy),2021,143,3.615,0.227
Africa,Malawi,Economy,2021,144,3.6,0.113
Africa,Malawi,Family,2021,144,3.6,0.168
Africa,Malawi,Freedom,2021,144,3.6,0.484
Africa,Malawi,Generosity,2021,144,3.6,0.213
Africa,Malawi,Government trust,2021,144,3.6,0.134
Africa,Malawi,Health (Life Expectancy),2021,144,3.6,0.298
Africa,Lesotho,Economy,2021,145,3.512,0.451
Africa,Lesotho,Family,2021,145,3.512,0.731
Africa,Lesotho,Freedom,2021,145,3.512,0.405
Africa,Lesotho,Generosity,2021,145,3.512,0.103
Africa,Lesotho,Government trust,2021,145,3.512,0.015
Africa,Lesotho,Health (Life Expectancy),2021,145,3.512,0.007
Africa,Botswana,Economy,2021,146,3.467,1.099
Africa,Botswana,Family,2021,146,3.467,0.724
Africa,Botswana,Freedom,2021,146,3.467,0.539
Africa,Botswana,Generosity,2021,146,3.467,0.027
Africa,Botswana,Government trust,2021,146,3.467,0.088
Africa,Botswana,Health (Life Expectancy),2021,146,3.467,0.34
Africa,Rwanda,Economy,2021,147,3.415,0.364
Africa,Rwanda,Family,2021,147,3.415,0.202
Africa,Rwanda,Freedom,2021,147,3.415,0.627
Africa,Rwanda,Generosity,2021,147,3.415,0.227
Africa,Rwanda,Government trust,2021,147,3.415,0.493
Africa,Rwanda,Health (Life Expectancy),2021,147,3.415,0.407
Africa,Zimbabwe,Economy,2021,148,3.145,0.457
Africa,Zimbabwe,Family,2021,148,3.145,0.649
Africa,Zimbabwe,Freedom,2021,148,3.145,0.359
Africa,Zimbabwe,Generosity,2021,148,3.145,0.157
Africa,Zimbabwe,Government trust,2021,148,3.145,0.075
Africa,Zimbabwe,Health (Life Expectancy),2021,148,3.145,0.243
Asia,Afghanistan,Economy,2021,149,2.523,0.37
Asia,Afghanistan,Family,2021,149,2.523,0
Asia,Afghanistan,Freedom,2021,149,2.523,0
Asia,Afghanistan,Generosity,2021,149,2.523,0.122
Asia,Afghanistan,Government trust,2021,149,2.523,0.01
Asia,Afghanistan,Health (Life Expectancy),2021,149,2.523,0.126
Europe,Finland,Economy,2022,1,7.821,1.892
Europe,Finland,Family,2022,1,7.821,1.258
Europe,Finland,Freedom,2022,1,7.821,0.736
Europe,Finland,Generosity,2022,1,7.821,0.109
Europe,Finland,Government trust,2022,1,7.821,0.534
Europe,Finland,Health (Life Expectancy),2022,1,7.821,0.775
Europe,Denmark,Economy,2022,2,7.636,1.953
Europe,Denmark,Family,2022,2,7.636,1.243
Europe,Denmark,Freedom,2022,2,7.636,0.719
Europe,Denmark,Generosity,2022,2,7.636,0.188
Europe,Denmark,Government trust,2022,2,7.636,0.532
Europe,Denmark,Health (Life Expectancy),2022,2,7.636,0.777
Europe,Iceland,Economy,2022,3,7.557,1.936
Europe,Iceland,Family,2022,3,7.557,1.32
Europe,Iceland,Freedom,2022,3,7.557,0.718
Europe,Iceland,Generosity,2022,3,7.557,0.27
Europe,Iceland,Government trust,2022,3,7.557,0.191
Europe,Iceland,Health (Life Expectancy),2022,3,7.557,0.803
Europe,Switzerland,Economy,2022,4,7.512,2.026
Europe,Switzerland,Family,2022,4,7.512,1.226
Europe,Switzerland,Freedom,2022,4,7.512,0.677
Europe,Switzerland,Generosity,2022,4,7.512,0.147
Europe,Switzerland,Government trust,2022,4,7.512,0.461
Europe,Switzerland,Health (Life Expectancy),2022,4,7.512,0.822
Europe,Netherlands,Economy,2022,5,7.415,1.945
Europe,Netherlands,Family,2022,5,7.415,1.206
Europe,Netherlands,Freedom,2022,5,7.415,0.651
Europe,Netherlands,Generosity,2022,5,7.415,0.271
Europe,Netherlands,Government trust,2022,5,7.415,0.419
Europe,Netherlands,Health (Life Expectancy),2022,5,7.415,0.787
Europe,Luxembourg,Economy,2022,6,7.404,2.209
Europe,Luxembourg,Family,2022,6,7.404,1.155
Europe,Luxembourg,Freedom,2022,6,7.404,0.7
Europe,Luxembourg,Generosity,2022,6,7.404,0.12
Europe,Luxembourg,Government trust,2022,6,7.404,0.388
Europe,Luxembourg,Health (Life Expectancy),2022,6,7.404,0.79
Europe,Sweden,Economy,2022,7,7.384,1.92
Europe,Sweden,Family,2022,7,7.384,1.204
Europe,Sweden,Freedom,2022,7,7.384,0.724
Europe,Sweden,Generosity,2022,7,7.384,0.218
Europe,Sweden,Government trust,2022,7,7.384,0.512
Europe,Sweden,Health (Life Expectancy),2022,7,7.384,0.803
Europe,Norway,Economy,2022,8,7.365,1.997
Europe,Norway,Family,2022,8,7.365,1.239
Europe,Norway,Freedom,2022,8,7.365,0.728
Europe,Norway,Generosity,2022,8,7.365,0.217
Europe,Norway,Government trust,2022,8,7.365,0.474
Europe,Norway,Health (Life Expectancy),2022,8,7.365,0.786
Asia,Israel,Economy,2022,9,7.364,1.826
Asia,Israel,Family,2022,9,7.364,1.221
Asia,Israel,Freedom,2022,9,7.364,0.568
Asia,Israel,Generosity,2022,9,7.364,0.155
Asia,Israel,Government trust,2022,9,7.364,0.143
Asia,Israel,Health (Life Expectancy),2022,9,7.364,0.818
Oceania,New Zealand,Economy,2022,10,7.2,1.852
Oceania,New Zealand,Family,2022,10,7.2,1.235
Oceania,New Zealand,Freedom,2022,10,7.2,0.68
Oceania,New Zealand,Generosity,2022,10,7.2,0.245
Oceania,New Zealand,Government trust,2022,10,7.2,0.483
Oceania,New Zealand,Health (Life Expectancy),2022,10,7.2,0.752
Europe,Austria,Economy,2022,11,7.163,1.931
Europe,Austria,Family,2022,11,7.163,1.165
Europe,Austria,Freedom,2022,11,7.163,0.623
Europe,Austria,Generosity,2022,11,7.163,0.193
Europe,Austria,Government trust,2022,11,7.163,0.329
Europe,Austria,Health (Life Expectancy),2022,11,7.163,0.774
Oceania,Australia,Economy,2022,12,7.162,1.9
Oceania,Australia,Family,2022,12,7.162,1.203
Oceania,Australia,Freedom,2022,12,7.162,0.676
Oceania,Australia,Generosity,2022,12,7.162,0.258
Oceania,Australia,Government trust,2022,12,7.162,0.341
Oceania,Australia,Health (Life Expectancy),2022,12,7.162,0.772
Europe,Ireland,Economy,2022,13,7.041,2.129
Europe,Ireland,Family,2022,13,7.041,1.166
Europe,Ireland,Freedom,2022,13,7.041,0.627
Europe,Ireland,Generosity,2022,13,7.041,0.19
Europe,Ireland,Government trust,2022,13,7.041,0.408
Europe,Ireland,Health (Life Expectancy),2022,13,7.041,0.779
Europe,Germany,Economy,2022,14,7.034,1.924
Europe,Germany,Family,2022,14,7.034,1.088
Europe,Germany,Freedom,2022,14,7.034,0.585
Europe,Germany,Generosity,2022,14,7.034,0.163
Europe,Germany,Government trust,2022,14,7.034,0.358
Europe,Germany,Health (Life Expectancy),2022,14,7.034,0.776
North America,Canada,Economy,2022,15,7.025,1.886
North America,Canada,Family,2022,15,7.025,1.188
North America,Canada,Freedom,2022,15,7.025,0.659
North America,Canada,Generosity,2022,15,7.025,0.217
North America,Canada,Government trust,2022,15,7.025,0.368
North America,Canada,Health (Life Expectancy),2022,15,7.025,0.783
North America,United States,Economy,2022,16,6.977,1.982
North America,United States,Family,2022,16,6.977,1.182
North America,United States,Freedom,2022,16,6.977,0.574
North America,United States,Generosity,2022,16,6.977,0.22
North America,United States,Government trust,2022,16,6.977,0.177
North America,United States,Health (Life Expectancy),2022,16,6.977,0.628
Europe,United Kingdom,Economy,2022,17,6.943,1.867
Europe,United Kingdom,Family,2022,17,6.943,1.143
Europe,United Kingdom,Freedom,2022,17,6.943,0.597
Europe,United Kingdom,Generosity,2022,17,6.943,0.289
Europe,United Kingdom,Government trust,2022,17,6.943,0.329
Europe,United Kingdom,Health (Life Expectancy),2022,17,6.943,0.75
Europe,Czechia,Economy,2022,18,6.92,1.815
Europe,Czechia,Family,2022,18,6.92,1.26
Europe,Czechia,Freedom,2022,18,6.92,0.66
Europe,Czechia,Generosity,2022,18,6.92,0.158
Europe,Czechia,Government trust,2022,18,6.92,0.048
Europe,Czechia,Health (Life Expectancy),2022,18,6.92,0.715
Europe,Belgium,Economy,2022,19,6.805,1.907
Europe,Belgium,Family,2022,19,6.805,1.106
Europe,Belgium,Freedom,2022,19,6.805,0.492
Europe,Belgium,Generosity,2022,19,6.805,0.049
Europe,Belgium,Government trust,2022,19,6.805,0.204
Europe,Belgium,Health (Life Expectancy),2022,19,6.805,0.764
Europe,France,Economy,2022,20,6.687,1.863
Europe,France,Family,2022,20,6.687,1.219
Europe,France,Freedom,2022,20,6.687,0.567
Europe,France,Generosity,2022,20,6.687,0.07
Europe,France,Government trust,2022,20,6.687,0.266
Europe,France,Health (Life Expectancy),2022,20,6.687,0.808
Asia,Bahrain,Economy,2022,21,6.647,1.854
Asia,Bahrain,Family,2022,21,6.647,1.029
Asia,Bahrain,Freedom,2022,21,6.647,0.693
Asia,Bahrain,Generosity,2022,21,6.647,0.199
Asia,Bahrain,Government trust,2022,21,6.647,0.155
Asia,Bahrain,Health (Life Expectancy),2022,21,6.647,0.625
Europe,Slovenia,Economy,2022,22,6.63,1.81
Europe,Slovenia,Family,2022,22,6.63,1.249
Europe,Slovenia,Freedom,2022,22,6.63,0.685
Europe,Slovenia,Generosity,2022,22,6.63,0.118
Europe,Slovenia,Government trust,2022,22,6.63,0.115
Europe,Slovenia,Health (Life Expectancy),2022,22,6.63,0.769
North America,Costa Rica,Economy,2022,23,6.582,1.584
North America,Costa Rica,Family,2022,23,6.582,1.054
North America,Costa Rica,Freedom,2022,23,6.582,0.661
North America,Costa Rica,Generosity,2022,23,6.582,0.089
North America,Costa Rica,Government trust,2022,23,6.582,0.102
North America,Costa Rica,Health (Life Expectancy),2022,23,6.582,0.744
Asia,United Arab Emirates,Economy,2022,24,6.576,1.998
Asia,United Arab Emirates,Family,2022,24,6.576,0.98
Asia,United Arab Emirates,Freedom,2022,24,6.576,0.702
Asia,United Arab Emirates,Generosity,2022,24,6.576,0.204
Asia,United Arab Emirates,Government trust,2022,24,6.576,0.25
Asia,United Arab Emirates,Health (Life Expectancy),2022,24,6.576,0.633
Asia,Saudi Arabia,Economy,2022,25,6.523,1.87
Asia,Saudi Arabia,Family,2022,25,6.523,1.092
Asia,Saudi Arabia,Freedom,2022,25,6.523,0.651
Asia,Saudi Arabia,Generosity,2022,25,6.523,0.078
Asia,Saudi Arabia,Government trust,2022,25,6.523,0.18
Asia,Saudi Arabia,Health (Life Expectancy),2022,25,6.523,0.577
Asia,Taiwan,Economy,2022,26,6.512,1.897
Asia,Taiwan,Family,2022,26,6.512,1.095
Asia,Taiwan,Freedom,2022,26,6.512,0.542
Asia,Taiwan,Generosity,2022,26,6.512,0.075
Asia,Taiwan,Government trust,2022,26,6.512,0.168
Asia,Taiwan,Health (Life Expectancy),2022,26,6.512,0.733
Asia,Singapore,Economy,2022,27,6.48,2.149
Asia,Singapore,Family,2022,27,6.48,1.127
Asia,Singapore,Freedom,2022,27,6.48,0.672
Asia,Singapore,Generosity,2022,27,6.48,0.163
Asia,Singapore,Government trust,2022,27,6.48,0.587
Asia,Singapore,Health (Life Expectancy),2022,27,6.48,0.851
Europe,Romania,Economy,2022,28,6.477,1.719
Europe,Romania,Family,2022,28,6.477,1.006
Europe,Romania,Freedom,2022,28,6.477,0.605
Europe,Romania,Generosity,2022,28,6.477,0.039
Europe,Romania,Government trust,2022,28,6.477,0.006
Europe,Romania,Health (Life Expectancy),2022,28,6.477,0.655
Europe,Spain,Economy,2022,29,6.476,1.808
Europe,Spain,Family,2022,29,6.476,1.211
Europe,Spain,Freedom,2022,29,6.476,0.505
Europe,Spain,Generosity,2022,29,6.476,0.101
Europe,Spain,Government trust,2022,29,6.476,0.149
Europe,Spain,Health (Life Expectancy),2022,29,6.476,0.808
South America,Uruguay,Economy,2022,30,6.474,1.615
South America,Uruguay,Family,2022,30,6.474,1.18
South America,Uruguay,Freedom,2022,30,6.474,0.665
South America,Uruguay,Generosity,2022,30,6.474,0.103
South America,Uruguay,Government trust,2022,30,6.474,0.265
South America,Uruguay,Health (Life Expectancy),2022,30,6.474,0.672
Europe,Italy,Economy,2022,31,6.467,1.834
Europe,Italy,Family,2022,31,6.467,1.052
Europe,Italy,Freedom,2022,31,6.467,0.412
Europe,Italy,Generosity,2022,31,6.467,0.085
Europe,Italy,Government trust,2022,31,6.467,0.059
Europe,Italy,Health (Life Expectancy),2022,31,6.467,0.801
Europe,Kosovo,Economy,2022,32,6.455,1.362
Europe,Kosovo,Family,2022,32,6.455,0.949
Europe,Kosovo,Freedom,2022,32,6.455,0.599
Europe,Kosovo,Generosity,2022,32,6.455,0.309
Europe,Kosovo,Government trust,2022,32,6.455,0.035
Europe,Kosovo,Health (Life Expectancy),2022,32,6.455,0.569
Europe,Malta,Economy,2022,33,6.447,1.838
Europe,Malta,Family,2022,33,6.447,1.169
Europe,Malta,Freedom,2022,33,6.447,0.679
Europe,Malta,Generosity,2022,33,6.447,0.174
Europe,Malta,Government trust,2022,33,6.447,0.166
Europe,Malta,Health (Life Expectancy),2022,33,6.447,0.789
Europe,Lithuania,Economy,2022,34,6.446,1.804
Europe,Lithuania,Family,2022,34,6.446,1.204
Europe,Lithuania,Freedom,2022,34,6.446,0.496
Europe,Lithuania,Generosity,2022,34,6.446,0.053
Europe,Lithuania,Government trust,2022,34,6.446,0.077
Europe,Lithuania,Health (Life Expectancy),2022,34,6.446,0.659
Europe,Slovakia,Economy,2022,35,6.391,1.736
Europe,Slovakia,Family,2022,35,6.391,1.232
Europe,Slovakia,Freedom,2022,35,6.391,0.479
Europe,Slovakia,Generosity,2022,35,6.391,0.118
Europe,Slovakia,Government trust,2022,35,6.391,0.025
Europe,Slovakia,Health (Life Expectancy),2022,35,6.391,0.707
Europe,Estonia,Economy,2022,36,6.341,1.793
Europe,Estonia,Family,2022,36,6.341,1.232
Europe,Estonia,Freedom,2022,36,6.341,0.689
Europe,Estonia,Generosity,2022,36,6.341,0.123
Europe,Estonia,Government trust,2022,36,6.341,0.333
Europe,Estonia,Health (Life Expectancy),2022,36,6.341,0.728
North America,Panama,Economy,2022,37,6.309,1.715
North America,Panama,Family,2022,37,6.309,1.107
North America,Panama,Freedom,2022,37,6.309,0.592
North America,Panama,Generosity,2022,37,6.309,0.049
North America,Panama,Government trust,2022,37,6.309,0.051
North America,Panama,Health (Life Expectancy),2022,37,6.309,0.709
South America,Brazil,Economy,2022,38,6.293,1.462
South America,Brazil,Family,2022,38,6.293,1.044
South America,Brazil,Freedom,2022,38,6.293,0.546
South America,Brazil,Generosity,2022,38,6.293,0.131
South America,Brazil,Government trust,2022,38,6.293,0.134
South America,Brazil,Health (Life Expectancy),2022,38,6.293,0.615
North America,Guatemala,Economy,2022,39,6.262,1.274
North America,Guatemala,Family,2022,39,6.262,0.831
North America,Guatemala,Freedom,2022,39,6.262,0.662
North America,Guatemala,Generosity,2022,39,6.262,0.112
North America,Guatemala,Government trust,2022,39,6.262,0.115
North America,Guatemala,Health (Life Expectancy),2022,39,6.262,0.522
Asia,Kazakhstan,Economy,2022,40,6.234,1.668
Asia,Kazakhstan,Family,2022,40,6.234,1.22
Asia,Kazakhstan,Freedom,2022,40,6.234,0.584
Asia,Kazakhstan,Generosity,2022,40,6.234,0.134
Asia,Kazakhstan,Government trust,2022,40,6.234,0.157
Asia,Kazakhstan,Health (Life Expectancy),2022,40,6.234,0.611
Asia,Cyprus,Economy,2022,41,6.221,1.815
Asia,Cyprus,Family,2022,41,6.221,0.909
Asia,Cyprus,Freedom,2022,41,6.221,0.448
Asia,Cyprus,Generosity,2022,41,6.221,0.123
Asia,Cyprus,Government trust,2022,41,6.221,0.062
Asia,Cyprus,Health (Life Expectancy),2022,41,6.221,0.819
Europe,Latvia,Economy,2022,42,6.18,1.732
Europe,Latvia,Family,2022,42,6.18,1.221
Europe,Latvia,Freedom,2022,42,6.18,0.502
Europe,Latvia,Generosity,2022,42,6.18,0.075
Europe,Latvia,Government trust,2022,42,6.18,0.09
Europe,Latvia,Health (Life Expectancy),2022,42,6.18,0.637
Europe,Serbia,Economy,2022,43,6.178,1.55
Europe,Serbia,Family,2022,43,6.178,1.086
Europe,Serbia,Freedom,2022,43,6.178,0.546
Europe,Serbia,Generosity,2022,43,6.178,0.219
Europe,Serbia,Government trust,2022,43,6.178,0.088
Europe,Serbia,Health (Life Expectancy),2022,43,6.178,0.658
South America,Chile,Economy,2022,44,6.172,1.651
South America,Chile,Family,2022,44,6.172,1.08
South America,Chile,Freedom,2022,44,6.172,0.46
South America,Chile,Generosity,2022,44,6.172,0.124
South America,Chile,Government trust,2022,44,6.172,0.069
South America,Chile,Health (Life Expectancy),2022,44,6.172,0.748
North America,Nicaragua,Economy,2022,45,6.165,1.105
North America,Nicaragua,Family,2022,45,6.165,1.029
North America,Nicaragua,Freedom,2022,45,6.165,0.617
North America,Nicaragua,Generosity,2022,45,6.165,0.168
North America,Nicaragua,Government trust,2022,45,6.165,0.212
North America,Nicaragua,Health (Life Expectancy),2022,45,6.165,0.617
North America,Mexico,Economy,2022,46,6.128,1.552
North America,Mexico,Family,2022,46,6.128,0.886
North America,Mexico,Freedom,2022,46,6.128,0.621
North America,Mexico,Generosity,2022,46,6.128,0.092
North America,Mexico,Government trust,2022,46,6.128,0.115
North America,Mexico,Health (Life Expectancy),2022,46,6.128,0.623
Europe,Croatia,Economy,2022,47,6.125,1.705
Europe,Croatia,Family,2022,47,6.125,1.183
Europe,Croatia,Freedom,2022,47,6.125,0.535
Europe,Croatia,Generosity,2022,47,6.125,0.109
Europe,Croatia,Government trust,2022,47,6.125,0
Europe,Croatia,Health (Life Expectancy),2022,47,6.125,0.709
Europe,Poland,Economy,2022,48,6.123,1.758
Europe,Poland,Family,2022,48,6.123,1.174
Europe,Poland,Freedom,2022,48,6.123,0.523
Europe,Poland,Generosity,2022,48,6.123,0.124
Europe,Poland,Government trust,2022,48,6.123,0.14
Europe,Poland,Health (Life Expectancy),2022,48,6.123,0.712
North America,El Salvador,Economy,2022,49,6.12,1.265
North America,El Salvador,Family,2022,49,6.12,0.768
North America,El Salvador,Freedom,2022,49,6.12,0.666
North America,El Salvador,Generosity,2022,49,6.12,0.089
North America,El Salvador,Government trust,2022,49,6.12,0.212
North America,El Salvador,Health (Life Expectancy),2022,49,6.12,0.607
Asia,Kuwait,Economy,2022,50,6.106,1.904
Asia,Kuwait,Family,2022,50,6.106,0.983
Asia,Kuwait,Freedom,2022,50,6.106,0.617
Asia,Kuwait,Generosity,2022,50,6.106,0.087
Asia,Kuwait,Government trust,2022,50,6.106,0.147
Asia,Kuwait,Health (Life Expectancy),2022,50,6.106,0.747
Europe,Hungary,Economy,2022,51,6.086,1.748
Europe,Hungary,Family,2022,51,6.086,1.233
Europe,Hungary,Freedom,2022,51,6.086,0.485
Europe,Hungary,Generosity,2022,51,6.086,0.078
Europe,Hungary,Government trust,2022,51,6.086,0.064
Europe,Hungary,Health (Life Expectancy),2022,51,6.086,0.668
Africa,Mauritius,Economy,2022,52,6.071,1.591
Africa,Mauritius,Family,2022,52,6.071,1.116
Africa,Mauritius,Freedom,2022,52,6.071,0.589
Africa,Mauritius,Generosity,2022,52,6.071,0.131
Africa,Mauritius,Government trust,2022,52,6.071,0.107
Africa,Mauritius,Health (Life Expectancy),2022,52,6.071,0.568
Asia,Uzbekistan,Economy,2022,53,6.063,1.219
Asia,Uzbekistan,Family,2022,53,6.063,1.092
Asia,Uzbekistan,Freedom,2022,53,6.063,0.716
Asia,Uzbekistan,Generosity,2022,53,6.063,0.283
Asia,Uzbekistan,Government trust,2022,53,6.063,0.24
Asia,Uzbekistan,Health (Life Expectancy),2022,53,6.063,0.6
Asia,Japan,Economy,2022,54,6.039,1.835
Asia,Japan,Family,2022,54,6.039,1.089
Asia,Japan,Freedom,2022,54,6.039,0.537
Asia,Japan,Generosity,2022,54,6.039,0.007
Asia,Japan,Government trust,2022,54,6.039,0.218
Asia,Japan,Health (Life Expectancy),2022,54,6.039,0.866
North America,Honduras,Economy,2022,55,6.022,1.111
North America,Honduras,Family,2022,55,6.022,0.885
North America,Honduras,Freedom,2022,55,6.022,0.582
North America,Honduras,Generosity,2022,55,6.022,0.202
North America,Honduras,Government trust,2022,55,6.022,0.076
North America,Honduras,Health (Life Expectancy),2022,55,6.022,0.555
Europe,Portugal,Economy,2022,56,6.016,1.76
Europe,Portugal,Family,2022,56,6.016,1.078
Europe,Portugal,Freedom,2022,56,6.016,0.655
Europe,Portugal,Generosity,2022,56,6.016,0.016
Europe,Portugal,Government trust,2022,56,6.016,0.039
Europe,Portugal,Health (Life Expectancy),2022,56,6.016,0.777
South America,Argentina,Economy,2022,57,5.967,1.592
South America,Argentina,Family,2022,57,5.967,1.102
South America,Argentina,Freedom,2022,57,5.967,0.555
South America,Argentina,Generosity,2022,57,5.967,0.081
South America,Argentina,Government trust,2022,57,5.967,0.085
South America,Argentina,Health (Life Expectancy),2022,57,5.967,0.662
Europe,Greece,Economy,2022,58,5.948,1.703
Europe,Greece,Family,2022,58,5.948,0.98
Europe,Greece,Freedom,2022,58,5.948,0.249
Europe,Greece,Generosity,2022,58,5.948,0.015
Europe,Greece,Government trust,2022,58,5.948,0.108
Europe,Greece,Health (Life Expectancy),2022,58,5.948,0.774
Asia,South Korea,Economy,2022,59,5.935,1.851
Asia,South Korea,Family,2022,59,5.935,0.886
Asia,South Korea,Freedom,2022,59,5.935,0.414
Asia,South Korea,Generosity,2022,59,5.935,0.111
Asia,South Korea,Government trust,2022,59,5.935,0.176
Asia,South Korea,Health (Life Expectancy),2022,59,5.935,0.841
Asia,Philippines,Economy,2022,60,5.904,1.268
Asia,Philippines,Family,2022,60,5.904,0.912
Asia,Philippines,Freedom,2022,60,5.904,0.678
Asia,Philippines,Generosity,2022,60,5.904,0.107
Asia,Philippines,Government trust,2022,60,5.904,0.142
Asia,Philippines,Health (Life Expectancy),2022,60,5.904,0.514
Asia,Thailand,Economy,2022,61,5.891,1.535
Asia,Thailand,Family,2022,61,5.891,1.096
Asia,Thailand,Freedom,2022,61,5.891,0.617
Asia,Thailand,Generosity,2022,61,5.891,0.321
Asia,Thailand,Government trust,2022,61,5.891,0.026
Asia,Thailand,Health (Life Expectancy),2022,61,5.891,0.697
Europe,Moldova,Economy,2022,62,5.857,1.417
Europe,Moldova,Family,2022,62,5.857,1.008
